Source	Target	NO_Weight
948	798	0.1631894493960858
948	832	0.22413996779564285
948	839	0.2655330116376978
948	840	0.26378661348329946
948	993	0.0
948	997	0.2834436324506668
948	999	0.32475107422188354
706	442	0.1916517983399052
706	502	0.20923285435327807
706	818	0.29525174311432395
706	865	0.0
706	920	0.17364711592854207
706	929	0.20594247431596377
706	931	0.21458881921981307
706	954	0.16427501220150817
706	965	0.11267345073894601
706	976	0.12596583764810462
706	996	0.0782138061338725
949	70	0.023808516100647444
949	129	0.03457815761745019
949	290	0.03920931288669028
949	417	0.0041948946092814805
949	444	0.0
949	512	0.028793408132665305
949	521	0.04131700449457416
949	542	0.09531983186605231
949	551	0.03760386738164022
949	564	0.049354779007648356
949	587	0.08842466655425071
949	609	0.0
949	693	0.07058385670750418
949	703	0.12156458635506559
949	737	0.03297024610191211
949	800	0.1559060247772926
949	813	0.06142463967993824
949	816	0.1334542658218768
949	822	0.0
949	834	0.09083814629291036
949	872	0.22113016718366313
949	887	0.08784064715864315
949	894	0.18199960265790313
949	927	0.11696473375082371
949	935	0.0
949	936	0.0927652766725095
949	975	0.05447853480284402
949	986	0.19712445701789938
949	998	0.07743474792598035
707	367	0.3624903661898982
707	573	0.0
707	730	0.6193895594882506
707	732	0.7264437714491324
707	765	0.2871040649339858
707	904	0.23711250047000051
707	905	0.23891151204518243
707	907	0.1923735226137421
707	937	0.14812282637615665
707	968	0.13248421725776535
707	991	0.09686022526751972
708	339	0.0
708	668	0.10633298441332346
708	683	0.2467131480177062
708	762	0.1844853368631044
708	784	0.17772047213079173
708	808	0.15646433335227686
708	895	0.08884367994602366
708	930	0.0679741027923962
708	967	0.0629749185641867
708	995	0.033325641491745536
708	1000	0.031179747608784194
709	497	0.1444134106429897
709	756	0.2731635698358603
709	820	0.15017058740228015
709	849	0.16008703426905418
709	889	0.0
709	891	0.19212689186867893
709	902	0.08339484043597824
709	956	0.04284185607205169
709	970	0.08498730960217467
709	995	0.059735494717047324
709	1000	0.05247278671648621
950	13	0.02448875942288385
950	120	0.029632384340401125
950	161	0.006319557443710775
950	184	0.03012580634393154
950	215	0.0463349772461483
950	273	0.04104413981139441
950	321	0.04453399050070102
950	333	0.040522914247355296
950	354	0.04061395853661954
950	360	0.05932360793122344
950	370	0.060698969718086866
950	441	0.055251844577421806
950	493	0.07795500273756527
950	576	0.10068861204165028
950	625	0.1267301103367862
950	658	0.13643021560144447
950	663	0.0
950	682	0.02925777530727404
950	753	0.2153567768862441
950	761	0.08666470865205113
950	782	0.25840220072380665
950	846	0.3478467932360362
950	857	0.3588436456010634
950	874	0.0
950	897	0.44048148192856185
950	899	0.4498947970276455
950	925	0.19771712499739577
950	953	0.6777160935519417
950	989	0.0
951	45	0.030211265667735514
951	87	0.009757745425173594
951	185	0.028991707256894456
951	193	0.0
951	236	0.028631023615943826
951	261	0.041286827064851796
951	281	0.02450682834626201
951	303	0.010841193828139315
951	374	0.05525777692409896
951	393	0.035902531171736925
951	439	0.0
951	444	0.04706412902419677
951	454	0.03579586611176375
951	518	0.0
951	519	0.05030399196558304
951	571	0.0760618533970507
951	616	0.08683008033259959
951	667	0.11447538054412928
951	754	0.18464283050776364
951	786	0.13289235674168667
951	801	0.11884364570010081
951	823	0.21312098019481435
951	851	0.08205753922736274
951	878	0.08159256808248368
951	910	0.018603185750282147
951	919	0.3266525345661114
951	938	0.3021813779977109
951	939	0.11657562386266393
951	988	0.0
951	993	0.2934654620060986
952	53	0.028683106127742792
952	86	0.027040967102929456
952	101	0.015290164133599588
952	346	0.03760531969458047
952	364	0.0
952	379	0.05836456494745708
952	393	0.0
952	561	0.08255142726905872
952	611	0.08529821226389483
952	614	0.09258284344626037
952	646	0.0
952	654	0.037852279200363555
952	656	0.10829198902935866
952	674	0.10453965374070101
952	695	0.029746384135821303
952	700	0.08291641684088986
952	756	0.02785174501596157
952	815	0.181275124367539
952	829	0.22196865843721933
952	847	0.14533539082509359
952	860	0.0951207138337518
952	867	0.16549657065983026
952	875	0.16236036497213466
952	892	0.22727290723642782
952	928	0.2108349083657345
952	959	0.30771498331552405
952	971	0.34663136833827984
952	979	0.18263482375350118
952	984	0.2327023903974306
952	994	0.20709722761311933
710	226	0.14583225003975162
710	686	0.41790973761640876
710	807	0.4269074428078448
710	818	0.2859269986407604
710	929	0.20426500425024124
710	931	0.21736423600787255
710	965	0.1314084958128712
710	970	0.0
710	976	0.12565657789551896
710	977	0.12235026253025638
710	996	0.07742205092822878
953	13	0.0206272857266959
953	120	0.025307392421963205
953	161	0.0041705581146175355
953	184	0.02575871718401451
953	215	0.04050782603875151
953	273	0.03574797885909166
953	303	0.010161982878380101
953	312	0.0
953	321	0.038897638556079465
953	333	0.03528966098308662
953	354	0.035295767589880914
953	360	0.05244249513113869
953	370	0.053543932763704005
953	399	0.011123097122222918
953	441	0.04867718448813244
953	493	0.06975183656946714
953	576	0.09008441200957222
953	625	0.1147839712059457
953	639	0.10124693965476626
953	658	0.1291223950669037
953	753	0.1837737492428466
953	761	0.101531158745642
953	782	0.23375299087831777
953	846	0.3747329137013742
953	857	0.32873956764989337
953	897	0.4495730775644472
953	899	0.4464671573627196
953	903	0.015582286552517116
953	925	0.1839234100754915
953	950	0.6777160935519417
953	961	0.008429757151898752
711	109	0.1428184467095711
711	419	0.0
711	510	0.1307461423265545
711	618	0.13213524791975967
711	648	0.13424169514729772
711	747	0.06323790774082216
711	816	0.08347246174218541
711	861	0.06144462333117086
711	924	0.01284320333999847
711	986	0.03032873488507944
711	998	0.014563902695823054
954	3	0.0
954	158	0.0358134690011986
954	241	0.04778914834742462
954	332	0.04755513503944624
954	383	0.06799891341833543
954	396	0.0
954	423	0.0
954	432	0.05517910789199334
954	442	0.059372153564713065
954	456	0.057621178242117765
954	477	0.07844795628543044
954	502	0.08511346308316467
954	515	0.0
954	569	0.05218027149344376
954	645	0.1219859820214819
954	686	0.1449093951171335
954	706	0.1642750122015082
954	733	0.19024501178742517
954	791	0.24344746366367648
954	807	0.26946442698347983
954	818	0.2825505639729906
954	835	0.3264716399522888
954	879	0.43761558243243814
954	920	0.521692670958215
954	929	0.531654025148351
954	931	0.5102426436095945
954	965	0.4231693259350278
954	976	0.5723928408582521
954	977	0.5306051798018078
954	987	0.4335511567604961
954	996	0.39667582512323796
712	66	0.19476103733579622
712	178	0.18575204936495637
712	266	0.0
712	380	0.3178306827189861
712	741	0.40844641792275843
712	853	0.23529325692430225
712	868	0.2955584599259674
712	885	0.2526993132998037
712	918	0.23969378858315765
712	945	0.18521697709023777
712	988	0.08119614585812573
955	56	0.012530575061712524
955	76	0.01892892873696044
955	149	0.02814417703745402
955	291	0.043071654295305614
955	299	0.04012588280155874
955	302	0.015994543811511764
955	314	0.04184511360798066
955	329	0.027047618648646018
955	335	0.04220469475273662
955	342	0.040959567502007056
955	396	0.05060535919028815
955	411	0.045045727664223094
955	426	0.05528758724137398
955	500	0.07256066115793332
955	573	0.08466160796735228
955	607	0.1144722204744868
955	678	0.0
955	697	0.12913325310654147
955	704	0.14695549650487053
955	741	0.16390827112386058
955	757	0.1411768405159661
955	806	0.20662044518338524
955	836	0.25200486416212997
955	853	0.27299802151621166
955	868	0.3143231205879418
955	885	0.29214387160123373
955	905	0.0
955	918	0.3648624856478873
955	945	0.4583217048725264
955	962	0.0
955	988	0.4191440523291512
713	75	0.0
713	222	0.043414624719165996
713	420	0.0
713	511	0.05891839714546106
713	570	0.1233284547001854
713	767	0.0
713	841	0.08703947309144315
713	926	0.0792175436549073
713	940	0.03625565558549796
713	961	0.05692834971217198
713	982	0.0
714	47	0.0
714	55	0.18874115750162032
714	175	0.19720369743013647
714	340	0.238065531965982
714	448	0.35569601750460295
714	546	0.41795546701150005
714	678	0.49414430781067986
714	883	0.2737615290693018
714	889	0.26025623361566425
714	932	0.17936473876633482
714	934	0.198517492295416
956	62	0.014618785842014299
956	172	0.031485867327740766
956	195	0.0
956	455	0.0
956	471	0.0
956	481	0.02324575972548771
956	498	0.0630849737500621
956	531	0.02293749847471657
956	552	0.03707964480578376
956	574	0.03589503122228281
956	583	0.02754426660822146
956	683	0.04862559202254642
956	709	0.04284185607205168
956	751	0.18667840032419053
956	756	0.10287119603973163
956	811	0.16326861882709662
956	822	0.10552471865951177
956	845	0.1435242790198141
956	849	0.18087103362067614
956	865	0.16675843673280058
956	886	0.2910757444688503
956	891	0.14327426428668422
956	902	0.19424680635600708
956	929	1.2770904349911533E-4
956	935	0.22566047382124113
956	939	0.12321524779073394
956	944	0.28024862608394435
956	967	0.2660842751242878
956	972	0.3307787619658865
956	979	0.20150887381547783
956	985	0.12015994498808076
957	163	0.011175295389616967
957	292	0.03744441692017376
957	437	0.0356029610166324
957	501	0.04763827743617059
957	533	0.03986574922146107
957	600	0.02254902077949435
957	641	0.06075257539928143
957	663	0.013657118626674219
957	731	0.08491828694890365
957	750	0.05387474796488218
957	771	0.0
957	796	0.03595611906226895
957	810	0.10832235630435813
957	834	0.16082734686313818
957	837	0.20176716764348704
957	851	0.07157435670182738
957	854	0.11930246496337334
957	862	0.1315390581847404
957	863	0.13728006392341435
957	871	0.15238523398296566
957	887	0.20813781468973197
957	922	0.2532984982597776
957	924	0.21397119862407576
957	925	0.0
957	927	0.2948486077040625
957	936	0.23469096104568665
957	946	0.24677077844545278
957	947	0.1021289508134574
957	975	0.15706737067623153
957	986	0.030897046143112953
957	997	0.0
957	998	0.1707361178698613
715	390	0.34067181389511036
715	626	0.6200256375233008
715	673	0.0
715	864	0.34041147309168984
715	876	0.2386178369951422
715	880	0.30720896465799263
715	933	0.16887860244023076
715	964	0.14079578631145023
715	966	0.14030696865329673
715	975	0.10704634734389794
715	985	0.06277893653595695
958	15	0.019263155530915062
958	31	0.02095734652255377
958	38	0.0051851121483182236
958	43	0.02169463217771835
958	94	0.0190596815243307
958	117	0.010275947616090839
958	127	0.021862857620067514
958	134	0.011651504626227195
958	140	0.013032676615276207
958	189	0.021843336260598447
958	239	0.002394511756511954
958	277	0.029703754861445598
958	327	0.02986648163324418
958	338	0.028501057934148095
958	344	0.03271697026002225
958	364	0.006089151344676801
958	373	0.00844237999380562
958	387	0.0
958	526	0.06006648723251162
958	527	0.06396415591044861
958	535	0.059744106017005603
958	547	0.0799265053345572
958	572	0.07503865123466846
958	581	0.07989357967172342
958	638	0.10081880676501673
958	689	0.1204138140153948
958	719	0.14438480487751684
958	758	0.0
958	763	0.09859101448405656
958	785	0.0
958	893	0.12324213871753785
958	917	0.5233801297228484
716	165	0.0
716	206	0.07590390982376347
716	222	0.0
716	264	0.0
716	622	0.0
716	691	0.0
716	814	0.21720787799906005
716	844	0.03258987058953436
716	940	0.04486564262113133
716	941	0.05741399466538687
716	961	0.0686587800418327
959	22	0.03018426547942068
959	29	0.0
959	51	0.007799719207252805
959	86	0.020234830530315256
959	139	0.027010888173097568
959	248	0.036154984664771544
959	255	0.0
959	385	0.03940391225019738
959	414	0.038985840730313505
959	421	0.0
959	422	0.019739052110296737
959	435	0.04343545196551052
959	489	0.03400611413098405
959	496	0.03161313326511095
959	523	0.04987774339164293
959	551	0.029662100046862115
959	561	0.07986429734355648
959	601	0.09240678719849624
959	654	0.03328139406151431
959	792	0.11798259688020904
959	803	0.0
959	847	0.13688964792029298
959	860	0.06290305114446983
959	867	0.11912758121120574
959	870	0.1552636044145208
959	875	0.10367662771448623
959	892	0.13226364041906027
959	928	0.3043678090544372
959	952	0.30771498331552405
959	971	0.28092335013505393
959	979	0.13099232085885285
959	994	0.1977788727410203
717	361	0.26767227015393713
717	419	0.13964516865043208
717	473	0.06717335910458361
717	633	0.0
717	842	0.15953078260373496
717	843	0.18923600328048015
717	914	0.21597114047714844
717	963	0.07592814817335901
717	969	0.09963049716986343
717	982	0.1104955156376554
717	989	0.08680551273897004
718	246	0.09969955625584585
718	552	0.09726473158955229
718	568	0.0
718	601	0.0
718	633	0.21343665188648728
718	665	0.18114544046623324
718	811	0.21667297984871087
718	902	0.16607764766921868
718	944	0.14292370050342584
718	972	0.09313019352590475
718	995	0.05172036482572277
719	140	0.16887327032843805
719	277	0.2411387966290189
719	438	0.0
719	526	0.353703967151652
719	547	0.46619074244524084
719	581	0.2856446134450456
719	638	0.40602519322933284
719	689	0.3370841517621297
719	763	0.33264768363341934
719	917	0.21884526518183842
719	958	0.14438480487751687
960	115	0.019671633058406784
960	137	0.024571271576511677
960	203	0.023526354607529287
960	219	0.03718400711665571
960	259	0.033354321183029854
960	262	0.037528743234445654
960	283	0.03635517502183378
960	353	0.02993378939159201
960	369	0.05059235317021789
960	450	0.0507782109539855
960	458	0.04634412680305248
960	482	0.06500035081389616
960	550	0.08020290605473604
960	560	0.08130134606135431
960	620	0.10265897514413762
960	687	0.12114605415062636
960	744	0.15739946608722383
960	745	0.16459686702700627
960	748	0.14620785183088852
960	760	0.0
960	783	0.20327063555014935
960	790	0.18121435682078604
960	819	0.21466365000817922
960	859	0.13379200002038685
960	878	0.14888245702871886
960	900	0.38964769704388286
960	901	0.4125544818860835
960	937	0.02159688746657174
960	940	0.17406571083847397
960	942	0.4992307878107305
960	943	0.5084573647540941
960	972	0.0
960	973	0.26540344562721446
961	58	0.0
961	68	0.01339254894499507
961	116	0.008219236169764686
961	196	0.02703405525897481
961	279	0.014365863549867035
961	402	0.02609738271411237
961	405	0.018177041343434362
961	469	0.046159631392155676
961	508	0.0654029165103807
961	563	0.0
961	566	0.01451948568717432
961	570	0.05666096482722666
961	628	0.03024510684336286
961	672	0.04495805826649138
961	705	0.03121470370455866
961	713	0.05692834971217199
961	716	0.06865878004183268
961	734	0.07514155782382728
961	748	0.0
961	814	0.15042354247979636
961	846	0.020287258717433917
961	850	0.12175767346862626
961	874	0.08275401712686431
961	877	0.15188371150208538
961	884	0.07688653335645693
961	890	0.12667443691557528
961	926	0.13154894848506993
961	940	0.10964825798490858
961	941	0.09447067741343976
961	953	0.008429757151898755
961	978	0.25962969664644797
961	981	0.15813169177766498
961	995	0.0076626589822316815
962	7	0.022901057346311284
962	39	0.022269405901962382
962	77	0.02313451340068243
962	146	0.021965270815130535
962	170	0.0214358024361811
962	204	0.022457164910453953
962	229	0.032609625668449195
962	257	0.03035634202401225
962	278	0.028314437425639126
962	280	0.032888999127687245
962	356	0.03385326224538541
962	377	0.0
962	429	0.04591219742267666
962	466	0.06048211071260366
962	540	0.06039185072521846
962	549	0.0732784659167439
962	557	0.066392468635071
962	562	0.0
962	662	0.1181582264477767
962	671	0.06299836940765352
962	682	0.05669749404242987
962	739	0.16092438102582485
962	740	0.15139110640767922
962	743	0.15660977270606227
962	772	0.15572148269736408
962	852	0.30202878827638546
962	858	0.27320584449501467
962	875	0.14951798074241784
962	888	0.42315011680233855
962	941	0.20467389764545194
962	955	0.0
962	968	0.0
962	980	0.6314001314646143
720	80	0.0
720	289	0.0
720	366	0.15367195147348986
720	579	0.0
720	592	0.07404910460862789
720	767	0.063206426002658
720	850	0.16985175455285093
720	874	0.07192972970869384
720	882	0.0902415623059071
720	890	0.026348425488758
720	981	0.01687302207004167
963	159	0.014190049915659766
963	208	0.02743397796295134
963	256	0.024750405093330947
963	287	0.0
963	294	0.0025108326552456105
963	361	0.008939442442790786
963	377	0.05022628913324545
963	407	0.03594461747310054
963	430	0.03490228964116881
963	436	0.0363718861775507
963	490	0.0
963	507	0.0355860162901605
963	644	0.05616753747745316
963	657	0.08716328451672434
963	698	0.09939550881753931
963	717	0.07592814817335901
963	724	0.10391265588225819
963	735	0.11723956937365851
963	749	0.0937858919880174
963	764	0.09653379946168121
963	769	0.047462915810528764
963	771	0.1140711180408698
963	774	0.13376989334405415
963	780	0.08722533682956769
963	785	0.10678552805340188
963	821	0.049204377694299355
963	833	0.1763352040641079
963	853	0.0
963	914	0.2489262297381385
963	982	0.30331996304965675
963	989	0.2939411955374966
963	992	0.23339068247956313
963	997	0.008491546492833183
721	234	0.1550917283826268
721	360	0.0
721	468	0.2798914946812422
721	555	0.18087866007126124
721	760	0.25276416565639565
721	766	0.3248169231014489
721	799	0.2839829211239943
721	896	0.1960964594314331
721	906	0.2239506830855826
721	916	0.16488187578580438
721	990	0.09320027266521946
964	71	0.0249286192693153
964	96	0.025049655558481227
964	227	0.0329530443100077
964	267	0.03420321111216527
964	345	0.034247891251923665
964	368	0.04640495691028011
964	390	0.046297441905202914
964	399	0.020068006325855994
964	438	0.044690889017497425
964	454	0.003388009962833754
964	461	0.0669779282725058
964	499	0.06034636972021382
964	503	0.06392820275440562
964	521	0.04229322535108762
964	585	0.0797713470504428
964	602	0.09834114166734914
964	605	0.10061757462660258
964	626	0.10062414199533894
964	627	0.09827998554602384
964	664	0.11110739349156314
964	681	0.037069380476861744
964	701	0.13065908027264914
964	715	0.14079578631145023
964	752	0.0
964	758	0.17976674802868775
964	827	0.24643550314040136
964	864	0.3562551600048044
964	876	0.39031548884874073
964	880	0.386713558038199
964	933	0.4769211922922084
964	966	0.6899254554625754
964	975	0.20385087406778093
964	985	0.246396923304757
964	986	0.018831718376830647
722	295	0.0
722	392	0.07964780302279975
722	511	0.1359765484873849
722	767	0.05725059197095849
722	803	0.12373384034101058
722	805	0.14311253082694864
722	825	0.0
722	882	0.028668052401995048
722	890	0.04391032138791488
722	941	0.006962257259942756
722	981	0.028773831122304527
965	10	0.02700843786736949
965	24	0.013796815149323209
965	65	0.020890563106843587
965	79	0.018607320885515144
965	82	0.018429649524750406
965	99	0.026406768667700576
965	114	0.028447338522409025
965	145	0.0
965	166	0.025461131645181462
965	293	0.03779182264029471
965	332	0.030028173037101036
965	350	0.02744189442654853
965	383	0.054395756541420204
965	391	0.0
965	404	0.0
965	413	0.05059058735285775
965	486	0.06642672326377663
965	494	0.06842544662598408
965	645	0.10168965167278197
965	676	0.09212123273453388
965	686	0.12418006805693106
965	706	0.112673450738946
965	710	0.1314084958128712
965	791	0.18426299799393422
965	807	0.19724359987072754
965	835	0.2475678082496996
965	879	0.3172926312633333
965	929	0.4115342238616093
965	931	0.38193168184643617
965	954	0.42316932593502776
965	976	0.5099490637409261
965	977	0.4854045394064745
965	987	0.4564719916342345
965	996	0.39061148175491966
723	684	0.0752106456643977
723	697	0.0
723	796	0.056914616897579005
723	896	0.14465046945230958
723	910	0.12240149097556202
723	916	0.12347343337147629
723	923	0.03153164132673633
723	974	0.01987963397759146
723	983	0.05478757504033158
723	990	0.050862897378307285
723	998	0.02422327450268993
724	28	0.12250349339423465
724	323	0.043880895216353306
724	359	0.0
724	619	0.0
724	735	0.1919159207575307
724	770	0.12109575168416986
724	843	0.23634368164099032
724	963	0.1039126558822582
724	982	0.0876456741274882
724	989	0.05628993037188594
724	992	0.053328260736936396
966	71	0.024889222039155067
966	74	0.0
966	96	0.025009842716451024
966	153	0.017461569719620148
966	227	0.03288275649846624
966	267	0.03412834551628471
966	276	0.0
966	345	0.034799841417951095
966	368	0.04381233119261093
966	390	0.046175071004969204
966	399	0.02004799563379024
966	438	0.044575450490851834
966	461	0.06677341134980923
966	499	0.058955047663551065
966	514	0.06404738053880865
966	521	0.021336380160972623
966	585	0.07951814272141765
966	595	0.03201217159718784
966	602	0.0950771414823719
966	605	0.10028412133150973
966	626	0.10029071463875044
966	627	0.09795483555228396
966	701	0.11860221471257522
966	715	0.14030696865329673
966	758	0.16509769870661245
966	827	0.2521827086893324
966	864	0.32775451764767627
966	876	0.3731752617890503
966	880	0.37305349982356695
966	933	0.4806751561904575
966	964	0.6899254554625754
966	974	0.026305665363216768
966	975	0.238906605971213
966	985	0.2450880136856829
725	58	0.0
725	59	0.14151794830997638
725	231	0.17884413332205723
725	250	0.1932997652391265
725	372	0.28341311784249584
725	640	0.3152408633227849
725	746	0.4475929078717887
725	762	0.44195995018540357
725	784	0.39865621399557266
725	895	0.24602057268768723
725	930	0.20125198576898717
967	186	0.02180514993884698
967	207	0.0
967	228	0.01681679989166766
967	272	0.0
967	284	0.0258531843455374
967	418	0.013687920892681227
967	474	0.057701891915566704
967	498	0.034066063795447986
967	531	0.01850207954178438
967	552	0.08631908304923246
967	566	0.0
967	584	0.07398293008095363
967	624	0.0
967	633	0.04613368105105675
967	665	0.11686042162138442
967	666	0.11124722740522269
967	708	0.0629749185641867
967	751	0.09318578140585025
967	756	0.10943709721271905
967	785	0.01644226547864356
967	804	0.17665836301995208
967	820	0.231688722848428
967	830	0.2289477349706687
967	845	0.20307331835906983
967	849	0.17355117394859143
967	865	0.23330064151426622
967	935	0.2188061235374834
967	939	0.15978429541633432
967	956	0.2660842751242878
967	970	0.27899525931877184
967	972	0.3443385820130657
967	985	0.10947451651518623
967	995	0.19787623645990993
967	1000	0.206810015366352
968	78	0.023588140353552688
968	141	0.019671903656609386
968	154	0.02220598188606547
968	156	0.024529821345589373
968	174	0.025201498465260454
968	182	0.023489326998729933
968	238	0.03607194320616756
968	244	0.03519430464550175
968	302	0.01746849535960738
968	367	0.0471702577995875
968	415	0.04872631481652647
968	455	0.048572594503072206
968	457	0.04665988967927741
968	516	0.04745002141388005
968	520	0.05799251451951044
968	575	0.06487549423331365
968	634	0.09392353172277275
968	636	0.08661012881475126
968	637	0.0936786392198124
968	669	0.11360778995715413
968	707	0.13248421725776535
968	730	0.14889713639871263
968	732	0.15141182205513878
968	750	0.09652274596022378
968	765	0.15932786377546918
968	821	0.09542469678719646
968	847	0.0
968	859	0.1457664895994071
968	904	0.3805209629435064
968	905	0.3719570800664292
968	907	0.42735492500753
968	921	0.0
968	937	0.4984806362385446
968	962	0.0
968	991	0.6175505469788598
726	515	0.0
726	680	0.0
726	692	0.03652088435431279
726	731	0.11161225979050275
726	776	0.028316615306607607
726	822	0.023174350802298387
726	855	0.04962801196421199
726	923	0.033132114017417114
726	936	0.05403264065989203
726	946	0.0
726	992	0.014053780701658254
969	33	0.022402109271869253
969	67	0.016928592334218385
969	159	0.013597239695581359
969	224	0.026630388802362653
969	252	0.020392809953393706
969	276	0.026026409338424813
969	349	0.0324247206980631
969	361	0.005402756350429233
969	425	0.019272038039331994
969	436	0.03399438369635304
969	459	0.04021405544864111
969	506	0.04866118807052923
969	544	0.024286075629882203
969	619	0.038739480642705486
969	623	0.07502294026592717
969	644	0.0686033212298139
969	657	0.059360036742963425
969	717	0.09963049716986343
969	749	0.10582067935388728
969	764	0.13905384756007386
969	769	0.0739637602769619
969	780	0.10579709560146022
969	812	0.12901986022044637
969	821	0.045916367566965606
969	835	0.0
969	842	0.21009504157001793
969	843	0.17654429063132193
969	848	0.17855266636330902
969	868	0.035393719965238844
969	914	0.1910406205292037
969	938	3.435312002647475E-5
969	982	0.35541214421698164
969	988	0.018723775348905878
969	989	0.2988368296652394
969	992	0.20934982385956022
727	559	0.46595585343062584
727	612	0.48414586761483835
727	632	0.3124098271264481
727	755	0.3862119945268696
727	832	0.33231876625583123
727	840	0.15196978394999677
727	846	0.0
727	923	0.12447159881762826
727	948	0.15092329728688236
727	997	0.06080934434563378
727	999	0.0749887284585826
728	552	0.1858703052586251
728	690	0.0
728	865	0.031686452071575825
728	886	0.20766935095666275
728	891	0.17598653087239297
728	902	0.01312476241334051
728	935	0.08670292482011582
728	970	0.07365789389364684
728	972	0.09689887527811485
728	985	0.007399974132019582
728	1000	0.037205148736285956
729	329	0.0
729	569	0.0
729	573	0.21197201447163885
729	697	0.2559737094525754
729	757	0.12424995124363918
729	806	0.3240732048198718
729	836	0.3193521058201479
729	853	0.1622660000783521
729	868	0.2628219288489541
729	885	0.17652178995057835
729	988	0.07748239342981411
970	26	0.010862674138394807
970	52	0.0
970	92	0.020685156886760425
970	192	0.027220350450188346
970	194	0.01943945003469753
970	199	0.01724020260364141
970	233	0.024849028196602885
970	240	0.022713551217828885
970	270	0.032492005183266455
970	288	0.025006918339885685
970	334	0.03803481322434142
970	365	0.03033562867371174
970	391	0.006920830503353186
970	474	0.049768415097040365
970	653	0.06724210380425213
970	656	0.0
970	665	0.08915131674739617
970	696	0.05367498764831155
970	709	0.08498730960217467
970	710	0.0
970	728	0.07365789389364683
970	756	0.09081635422454237
970	804	0.15299093521618576
970	830	0.14821621380458785
970	845	0.11013931794176182
970	849	0.1451234525670255
970	891	0.16540313228323833
970	933	0.0
970	935	0.24562041145596314
970	939	0.10764356315391015
970	967	0.2789952593187717
970	972	0.31108058072511385
970	979	0.15835996238888356
970	995	0.22522171517626374
970	1000	0.2953184452505575
971	22	0.02381668444717102
971	38	0.0
971	53	0.01143406932765092
971	72	0.025148307351679066
971	138	0.018035130918140314
971	205	0.007118842590952549
971	248	0.028865218120471305
971	335	0.0
971	414	0.023385391602842965
971	464	0.055417848071350057
971	485	0.0487702367880847
971	558	0.04827891146305392
971	561	0.04548624047843314
971	601	0.056578490965284764
971	611	0.072526033697105
971	649	0.0861255282513085
971	656	0.0793840301154856
971	659	0.07638752504220418
971	674	0.088092102717976
971	752	0.11764924388983765
971	792	0.10858403410471336
971	815	0.1251357920755831
971	829	0.1668362151754344
971	860	0.0923091438803018
971	866	0.2060947313222717
971	873	0.1937058213928822
971	875	0.1603149798965888
971	892	0.2205471640103172
971	928	0.2510868850214997
971	952	0.34663136833827984
971	959	0.2809233501350539
971	979	0.14570949900303468
971	980	0.016866508595377472
971	984	0.26564509389117197
971	991	0.0
971	994	0.327027777443995
972	26	0.02332045081234228
972	27	0.029931284823229966
972	172	0.023353604053849116
972	194	0.02389205555822605
972	383	0.0
972	394	0.03304005012226705
972	574	0.07858020565616802
972	583	0.04272324965409193
972	633	0.055392905132488575
972	645	0.0
972	653	0.09162461907198616
972	665	0.1119109864907679
972	666	0.1042774158207044
972	695	0.051999256935426105
972	696	0.07060569973477078
972	718	0.09313019352590475
972	728	0.09689887527811485
972	751	0.1233191286405301
972	804	0.18581061647011465
972	811	0.13400850897104064
972	820	0.15689000661609628
972	822	0.12176089251009084
972	845	0.20750235250888824
972	865	0.23906167574164444
972	886	0.234074235289427
972	891	0.2496689750583046
972	935	0.3055724374268952
972	939	0.15881911355396908
972	944	0.29848503376652225
972	956	0.3307787619658865
972	960	0.0
972	967	0.34433858201306566
972	970	0.31108058072511385
972	979	0.21013606996017473
972	995	0.22958138033283101
972	1000	0.26115832170433406
730	634	0.5459896216559667
730	637	0.4741414994010837
730	707	0.6193895594882506
730	732	0.6772937817115257
730	821	0.3031547907276759
730	852	0.0
730	904	0.27634924575424447
730	905	0.2946450459198603
730	907	0.2003024200202168
730	937	0.18151753523140482
730	968	0.14889713639871266
730	991	0.10957116376573345
731	46	0.06730054678317234
731	424	0.0
731	652	0.0
731	692	0.034335906256116426
731	726	0.11161225979050277
731	812	0.0
731	831	0.03848269752152952
731	837	0.1142625761688466
731	862	0.21982762132959818
731	927	0.10124609844547447
731	936	0.140585870966929
731	957	0.08491828694890365
973	104	0.016213948066722522
973	262	0.037205978936329126
973	441	0.0
973	482	0.05638075391981795
973	515	0.03250170485588749
973	517	0.05111260347837931
973	560	0.06445199077046238
973	562	0.009525245508762934
973	620	0.06887362035239428
973	687	0.10190448462201317
973	692	0.027370233429072664
973	745	0.1305068884748122
973	776	0.08762810909996593
973	783	0.15540254085702235
973	785	0.0
973	790	0.10093726257536406
973	802	0.08120185935076743
973	813	0.08843700509277282
973	819	0.16082697161372045
973	850	0.047677386256174896
973	854	0.09666441568601121
973	855	0.06114545645558749
973	862	0.08926545676501192
973	863	0.13117224034836863
973	871	0.07154120102453644
973	900	0.23208290828885955
973	901	0.22055209784086816
973	914	0.0
973	924	0.11260118725191362
973	940	0.18093316314774122
973	942	0.23060954706941048
973	943	0.28928332461953765
973	946	0.0796143114377211
973	960	0.2654034456272145
973	975	0.08261454487409099
973	998	0.09150177681002238
974	83	0.0
974	160	0.007605660417905889
974	191	0.0014602648558252737
974	212	0.017941350562408042
974	218	0.022785374885837473
974	378	0.036836223151857764
974	424	0.00695890206680945
974	427	0.011117460268207348
